species	latitude	longitude	stem_diameter_cm	height_m	crown_radius_m
Quercus ilex	35.383	73.807	22	4	NA
Quercus ilex	35.385	73.803	22	7.2	NA
Quercus ilex	35.385	73.803	22	4.5	NA
Quercus ilex	35.385	73.803	22	2	NA
Quercus ilex	35.385	73.803	22	5.5	NA
Quercus ilex	35.517	74.306	22	6.4	NA
Quercus ilex	35.517	74.306	22	6	NA
Quercus ilex	35.61	73.437	22	7.5	NA
Quercus ilex	35.61	73.437	22	7.5	NA
Quercus ilex	35.61	73.437	22	7.5	NA
Quercus ilex	35.61	73.437	22	10	NA
Quercus ilex	35.615	73.451	22	9	NA
Quercus ilex	35.615	73.451	22	6	NA
Quercus ilex	35.615	73.451	22	6	NA
Quercus ilex	35.615	73.451	22	6.5	NA
Quercus ilex	35.639	73.461	22	3.4	NA
Quercus ilex	35.639	73.461	22	4.2	NA
Quercus ilex	35.641	73.459	22	4.9	NA
Quercus ilex	35.642	73.454	22	7.6	NA
Quercus ilex	35.654	73.534	22	12	NA
Quercus ilex	35.667	73.642	22	5.2	NA
Quercus ilex	35.667	73.642	22	3.5	NA
Quercus ilex	35.722	73.399	22	4.5	NA
Quercus ilex	35.725	73.398	22	6	NA
Quercus ilex	35.725	73.398	22	4	NA
Quercus ilex	35.727	73.628	22	5.2	NA
Quercus ilex	35.727	73.628	22	5.3	NA
Quercus ilex	35.729	73.632	22	5	NA
Quercus ilex	35.733	73.626	22	6.5	NA
Quercus ilex	35.734	73.665	22	17	NA
Quercus ilex	35.734	73.665	22	14	NA
Quercus ilex	35.737	73.663	22	7.7	NA
Quercus ilex	35.737	73.663	22	8.5	NA
Quercus ilex	35.74	73.674	22	6.2	NA
Quercus ilex	35.742	73.621	22	6	NA
Quercus ilex	35.747	73.668	22	6	NA
Quercus ilex	35.752	73.668	22	5.2	NA
Quercus ilex	35.752	73.668	22	5.3	NA
Quercus ilex	35.752	73.668	22	3.1	NA
Quercus ilex	35.753	73.677	22	6.2	NA
Fagus sylvatica	49.45	11.498	22	24	2.95
Fagus sylvatica	49.45	11.498	22	12.8	2.9
Quercus ilex	35.37	73.814	22.3	6.2	NA
Quercus ilex	35.37	73.814	22.3	6.8	NA
Quercus ilex	35.63	73.468	22.3	4.9	NA
Quercus ilex	35.639	73.461	22.3	3.8	NA
Quercus ilex	35.642	73.991	22.3	4.2	NA
Quercus ilex	35.642	73.991	22.3	4	NA
Quercus ilex	35.708	73.405	22.3	4.7	NA
Fagus sylvatica	49.45	11.479	22.3	22.6	1.35
Quercus ilex	35.753	73.677	22.4	8.5	NA
Quercus ilex	35.734	73.665	22.5	4	NA
Quercus ilex	35.753	73.677	22.5	6.9	NA
Fagus sylvatica	49.507	11.503	22.5	13.1	1.85
Quercus ilex	35.37	73.814	22.6	6.8	NA
Quercus ilex	35.641	73.459	22.6	4.4	NA
Quercus ilex	35.641	73.459	22.6	3.8	NA
Quercus ilex	35.726	73.648	22.6	18.6	NA
Quercus ilex	35.745	73.673	22.6	5.2	NA
Fagus sylvatica	49.507	11.503	22.6	9.4	2.75
Fagus sylvatica	49.576	11.413	22.7	27.5	4.1
Quercus ilex	35.383	73.807	22.8	6	NA
Quercus ilex	35.753	73.677	22.8	7	NA
Quercus ilex	35.37	73.814	22.9	9	NA
Quercus ilex	35.63	73.468	22.9	2.6	NA
Quercus ilex	35.636	73.461	22.9	4.8	NA
Quercus ilex	35.639	73.461	22.9	3.4	NA
Quercus ilex	35.641	73.459	22.9	4.2	NA
Quercus ilex	35.71	73.402	22.9	4	NA
Quercus ilex	35.737	73.673	22.9	3.5	NA
Fagus sylvatica	49.515	11.482	22.9	20.7	1.9
Quercus ilex	35.373	73.808	23	6.5	NA
Quercus ilex	35.38	73.808	23	4.7	NA
Quercus ilex	35.385	73.803	23	5.5	NA
Quercus ilex	35.607	73.43	23	7	NA
Quercus ilex	35.608	73.42	23	5.5	NA
Quercus ilex	35.61	73.437	23	8.3	NA
Quercus ilex	35.61	73.437	23	7.5	NA
Quercus ilex	35.61	73.437	23	7.5	NA
Quercus ilex	35.615	73.451	23	4	NA
Quercus ilex	35.615	73.451	23	5.5	NA
Quercus ilex	35.63	73.769	23	6	NA
Quercus ilex	35.651	73.536	23	7.5	NA
Quercus ilex	35.651	73.536	23	12.4	NA
Quercus ilex	35.667	73.642	23	4.5	NA
Quercus ilex	35.718	73.642	23	8.9	NA
Quercus ilex	35.722	73.399	23	5.5	NA
Quercus ilex	35.725	73.398	23	5	NA
Quercus ilex	35.727	73.628	23	5.2	NA
Quercus ilex	35.727	73.628	23	4.8	NA
Quercus ilex	35.728	73.658	23	20	NA
Quercus ilex	35.728	73.658	23	14.3	NA
Quercus ilex	35.728	73.658	23	9.5	NA
Quercus ilex	35.728	73.658	23	13.4	NA
Quercus ilex	35.728	73.658	23	11.5	NA
Quercus ilex	35.728	73.658	23	13.4	NA
Quercus ilex	35.734	73.665	23	17	NA
Quercus ilex	35.734	73.665	23	7	NA
Quercus ilex	35.734	73.665	23	6.5	NA
Quercus ilex	35.737	73.663	23	6	NA
Quercus ilex	35.737	73.663	23	8.3	NA
Quercus ilex	35.737	73.663	23	9.5	NA
Quercus ilex	35.737	73.663	23	5.8	NA
Quercus ilex	35.747	73.668	23	7	NA
Quercus ilex	35.747	73.668	23	6	NA
Quercus ilex	35.753	73.677	23	7.6	NA
Quercus ilex	35.763	73.414	23	2.2	NA
Fagus sylvatica	49.45	11.479	23.1	2.2	NA
Fagus sylvatica	49.45	11.479	23.1	22.8	2.7
Quercus ilex	35.639	73.461	23.2	6	NA
Quercus ilex	35.641	73.459	23.2	4.3	NA
Quercus ilex	35.742	73.621	23.2	4.3	NA
Quercus ilex	35.38	73.808	23.4	3.5	NA
Quercus ilex	35.747	73.668	23.4	7.5	NA
Quercus ilex	35.753	73.677	23.4	6	NA
Quercus ilex	35.734	73.665	23.5	12.5	NA
Quercus ilex	35.634	73.46	23.6	7	NA
Quercus ilex	35.634	73.46	23.6	5.8	NA
Quercus ilex	35.636	73.461	23.6	5.7	NA
Quercus ilex	35.708	73.405	23.6	6.1	NA
Quercus ilex	35.74	73.674	23.6	5.5	NA
Fagus sylvatica	49.45	11.479	23.7	25	3.05
Fagus sylvatica	49.45	11.479	23.7	36.5	4
Quercus ilex	35.718	73.642	23.8	11.5	NA
Quercus ilex	35.634	73.46	23.9	5.6	NA
Quercus ilex	35.642	73.454	23.9	2.9	NA
Quercus ilex	35.643	73.457	23.9	6.2	NA
Quercus ilex	35.607	73.43	24	6.5	NA
Quercus ilex	35.608	73.42	24	6	NA
Quercus ilex	35.61	73.437	24	10	NA
Quercus ilex	35.61	73.437	24	14.6	NA
Quercus ilex	35.61	73.437	24	7	NA
Quercus ilex	35.61	73.44	24	7.5	NA
Quercus ilex	35.61	73.44	24	8	NA
Quercus ilex	35.61	73.44	24	7.5	NA
Quercus ilex	35.615	73.451	24	6	NA
Quercus ilex	35.615	73.451	24	7	NA
Quercus ilex	35.651	73.536	24	7.8	NA
Quercus ilex	35.651	73.536	24	4.5	NA
Quercus ilex	35.654	73.534	24	9	NA
Quercus ilex	35.654	73.534	24	9	NA
Quercus ilex	35.654	73.534	24	12	NA
Quercus ilex	35.722	73.399	24	5.5	NA
Quercus ilex	35.727	73.628	24	6.5	NA
Quercus ilex	35.727	73.628	24	4.5	NA
Quercus ilex	35.727	73.628	24	5.5	NA
Quercus ilex	35.727	73.628	24	4.5	NA
Quercus ilex	35.727	73.628	24	5.3	NA
Quercus ilex	35.728	73.624	24	10	NA
Quercus ilex	35.728	73.658	24	14	NA
Quercus ilex	35.728	73.658	24	11.8	NA
Quercus ilex	35.729	73.632	24	9.6	NA
Quercus ilex	35.729	73.632	24	5.7	NA
Quercus ilex	35.729	73.632	24	6.8	NA
Quercus ilex	35.733	73.626	24	4	NA
Quercus ilex	35.733	73.626	24	4.7	NA
Quercus ilex	35.734	73.665	24	8	NA
Quercus ilex	35.737	73.663	24	7.4	NA
Quercus ilex	35.747	73.668	24	5.8	NA
Quercus ilex	35.753	73.677	24	7.9	NA
Fagus sylvatica	49.449	11.477	24	19.5	4.15
Quercus ilex	35.37	73.814	24.2	5.8	NA
Quercus ilex	35.726	73.648	24.2	13.9	NA
Quercus ilex	35.747	73.674	24.2	7.1	NA
Quercus ilex	35.747	73.674	24.2	5.1	NA
Quercus ilex	35.403	73.768	24.3	8.1	NA
Quercus ilex	35.403	73.768	24.3	6.5	NA
Quercus ilex	35.642	73.991	24.3	3.8	NA
Quercus ilex	35.642	73.991	24.3	5	NA
Quercus ilex	35.646	73.98	24.3	4.5	NA
Quercus ilex	35.753	73.677	24.4	5.5	NA
Quercus ilex	35.63	73.468	24.5	4.4	NA
Quercus ilex	35.728	73.658	24.5	20	NA
Quercus ilex	35.729	73.632	24.5	10	NA
Fagus sylvatica	49.507	11.503	24.5	13.2	2.2
Quercus ilex	35.752	73.668	24.6	5.7	NA
Quercus ilex	35.63	73.468	24.8	3.8	NA
Quercus ilex	35.636	73.461	24.8	4.9	NA
Quercus ilex	35.643	73.457	24.8	5.3	NA
Quercus ilex	35.728	73.658	24.8	9.7	NA
Quercus ilex	35.747	73.674	24.8	6.4	NA
Quercus ilex	35.308	74.071	25	5.3	NA
Quercus ilex	35.383	73.807	25	6	NA
Quercus ilex	35.385	73.803	25	4.5	NA
Quercus ilex	35.385	73.803	25	7	NA
Quercus ilex	35.517	74.306	25	9	NA
Quercus ilex	35.517	74.306	25	7	NA
Quercus ilex	35.517	74.306	25	5.5	NA
Quercus ilex	35.607	73.43	25	6	NA
Quercus ilex	35.61	73.437	25	10	NA
Quercus ilex	35.61	73.437	25	11.5	NA
Quercus ilex	35.61	73.437	25	8	NA
Quercus ilex	35.61	73.437	25	9	NA
Quercus ilex	35.615	73.451	25	9.6	NA
Quercus ilex	35.615	73.451	25	11	NA
Quercus ilex	35.615	73.451	25	4	NA
Quercus ilex	35.651	73.536	25	7.5	NA
Quercus ilex	35.654	73.534	25	7.5	NA
Quercus ilex	35.667	73.642	25	6.4	NA
Quercus ilex	35.667	73.642	25	5.1	NA
Quercus ilex	35.669	73.652	25	4	NA
Quercus ilex	35.669	73.652	25	7.5	NA
Quercus ilex	35.727	73.628	25	5.1	NA
Quercus ilex	35.727	73.628	25	5.2	NA
Quercus ilex	35.727	73.628	25	3.7	NA
Quercus ilex	35.727	73.628	25	4.8	NA
Quercus ilex	35.728	73.658	25	14	NA
Quercus ilex	35.728	73.658	25	14	NA
Quercus ilex	35.728	73.658	25	11.5	NA
Quercus ilex	35.729	73.632	25	6.2	NA
Quercus ilex	35.733	73.626	25	4.5	NA
Quercus ilex	35.734	73.665	25	8.2	NA
Quercus ilex	35.737	73.663	25	6.5	NA
Quercus ilex	35.737	73.663	25	5.7	NA
Quercus ilex	35.737	73.663	25	6	NA
Quercus ilex	35.737	73.663	25	9.9	NA
Fagus sylvatica	49.45	11.479	25	22.3	1.8
Fagus sylvatica	49.45	11.479	25.2	23.2	2.6
Fagus sylvatica	49.45	11.479	25.3	21.2	3.8
Quercus ilex	35.383	73.807	25.4	3	NA
Quercus ilex	35.71	73.402	25.5	6.5	NA
Quercus ilex	35.728	73.658	25.5	12.9	NA
Quercus ilex	35.747	73.674	25.5	8.4	NA
Quercus ilex	35.726	73.648	25.7	19.2	NA
Quercus ilex	35.37	73.814	25.8	7.5	NA
Quercus ilex	35.641	73.459	25.8	4.5	NA
Quercus ilex	35.71	73.402	25.8	6.5	NA
Quercus ilex	35.737	73.673	25.8	6.5	NA
Quercus ilex	35.383	73.807	26	5	NA
Quercus ilex	35.385	73.803	26	12.9	NA
Quercus ilex	35.517	74.306	26	6.5	NA
Quercus ilex	35.517	74.306	26	5.5	NA
Quercus ilex	35.605	73.439	26	17.8	NA
Quercus ilex	35.61	73.44	26	4	NA
Quercus ilex	35.61	73.44	26	9	NA
Quercus ilex	35.61	73.44	26	4.5	NA
Quercus ilex	35.611	73.445	26	3.5	NA
Quercus ilex	35.611	73.445	26	6.5	NA
Quercus ilex	35.615	73.451	26	5	NA
Quercus ilex	35.615	73.451	26	6.5	NA
Quercus ilex	35.615	73.451	26	7	NA
Quercus ilex	35.651	73.536	26	8	NA
Quercus ilex	35.651	73.536	26	10.2	NA
Quercus ilex	35.651	73.536	26	9.4	NA
Quercus ilex	35.651	73.536	26	7.5	NA
Quercus ilex	35.669	73.652	26	3.5	NA
Quercus ilex	35.722	73.399	26	5	NA
Quercus ilex	35.728	73.624	26	11.5	NA
Quercus ilex	35.728	73.624	26	5.5	NA
Quercus ilex	35.728	73.624	26	10	NA
Quercus ilex	35.728	73.658	26	14.3	NA
Quercus ilex	35.728	73.658	26	13	NA
Quercus ilex	35.737	73.663	26	9	NA
Quercus ilex	35.752	73.668	26	4	NA
Quercus ilex	35.763	73.414	26	7.1	NA
Fagus sylvatica	49.45	11.479	26	25	3.2
Quercus ilex	35.63	73.468	26.1	4.5	NA
Quercus ilex	35.634	73.46	26.1	4.6	NA
Quercus ilex	35.641	73.459	26.1	5.8	NA
Quercus ilex	35.643	73.457	26.1	6.3	NA
Quercus ilex	35.642	73.991	26.2	5.5	NA
Quercus ilex	35.646	73.98	26.2	6	NA
Quercus ilex	35.753	73.677	26.2	6.5	NA
Quercus ilex	35.753	73.677	26.2	6.7	NA
Fagus sylvatica	49.45	11.479	26.3	24.1	2.7
Fagus sylvatica	49.507	11.503	26.3	8.4	1.45
Quercus ilex	35.634	73.463	26.4	4.2	NA
Quercus ilex	35.708	73.405	26.4	6.2	NA
Quercus ilex	35.745	73.673	26.4	11.5	NA
Fagus sylvatica	49.497	11.516	26.4	28.9	2.1
Quercus ilex	35.608	73.42	26.5	7	NA
Quercus ilex	35.726	73.648	26.5	15.2	NA
Quercus ilex	35.753	73.677	26.5	6.3	NA
Quercus ilex	35.753	73.677	26.5	8	NA
Fagus sylvatica	49.515	11.482	26.5	19.5	2.9
Quercus ilex	35.37	73.814	26.7	7.3	NA
Fagus sylvatica	49.515	11.482	26.7	17.7	3.7
Quercus ilex	35.308	74.071	27	7.7	NA
Quercus ilex	35.517	74.306	27	6	NA
Quercus ilex	35.611	73.445	27	4.5	NA
Quercus ilex	35.615	73.451	27	6	NA
Quercus ilex	35.651	73.536	27	7	NA
Quercus ilex	35.654	73.534	27	9.5	NA
Quercus ilex	35.667	73.642	27	8.7	NA
Quercus ilex	35.669	73.652	27	4	NA
Quercus ilex	35.727	73.628	27	5	NA
Quercus ilex	35.727	73.628	27	5.2	NA
Quercus ilex	35.727	73.628	27	3.8	NA
Quercus ilex	35.727	73.628	27	5.2	NA
Quercus ilex	35.728	73.624	27	5.9	NA
Quercus ilex	35.728	73.658	27	9.2	NA
Quercus ilex	35.728	73.658	27	14.3	NA
Quercus ilex	35.728	73.658	27	11.7	NA
Quercus ilex	35.728	73.658	27	15	NA
Quercus ilex	35.728	73.658	27	14	NA
Quercus ilex	35.728	73.658	27	13.8	NA
Quercus ilex	35.728	73.658	27	14	NA
Quercus ilex	35.729	73.632	27	7	NA
Quercus ilex	35.729	73.632	27	9.6	NA
Quercus ilex	35.634	73.46	27.1	5.6	NA
Quercus ilex	35.71	73.402	27.1	6.8	NA
Quercus ilex	35.745	73.673	27.1	6.7	NA
Quercus ilex	35.747	73.674	27.1	7.5	NA
Fagus sylvatica	49.507	11.503	27.1	13.2	3.2
Quercus ilex	35.721	73.605	27.2	8.6	NA
Quercus ilex	35.753	73.677	27.2	7.6	NA
Quercus ilex	35.636	73.461	27.4	5.8	NA
Quercus ilex	35.745	73.673	27.4	8.5	NA
Quercus ilex	35.747	73.674	27.4	5.1	NA
Quercus ilex	35.726	73.648	27.5	14.7	NA
Quercus ilex	35.728	73.624	27.5	6	NA
Quercus ilex	35.753	73.677	27.5	4.3	NA
Quercus ilex	35.636	73.461	27.7	4.5	NA
Quercus ilex	35.708	73.405	27.7	5.9	NA
Quercus ilex	35.737	73.673	27.7	5.4	NA
Quercus ilex	35.747	73.674	27.7	4.4	NA
Fagus sylvatica	49.45	11.498	27.8	22.6	2.15
Fagus sylvatica	49.497	11.516	27.8	29.5	3
Quercus ilex	35.308	74.071	28	5.3	NA
Quercus ilex	35.61	73.437	28	10	NA
Quercus ilex	35.61	73.44	28	6.5	NA
Quercus ilex	35.63	73.468	28	4.8	NA
Quercus ilex	35.654	73.534	28	15	NA
Quercus ilex	35.654	73.534	28	12	NA
Quercus ilex	35.654	73.534	28	14	NA
Quercus ilex	35.654	73.534	28	16	NA
Quercus ilex	35.654	73.534	28	9.5	NA
Quercus ilex	35.667	73.642	28	6.2	NA
Quercus ilex	35.708	73.405	28	6.2	NA
Quercus ilex	35.722	73.399	28	7.2	NA
Quercus ilex	35.725	73.398	28	7.5	NA
Quercus ilex	35.725	73.398	28	6.7	NA
Quercus ilex	35.725	73.398	28	6.7	NA
Quercus ilex	35.727	73.628	28	5.1	NA
Quercus ilex	35.728	73.624	28	6	NA
Quercus ilex	35.728	73.658	28	14	NA
Quercus ilex	35.728	73.658	28	14.9	NA
Quercus ilex	35.728	73.658	28	13	NA
Quercus ilex	35.733	73.626	28	5.2	NA
Quercus ilex	35.737	73.663	28	10	NA
Quercus ilex	35.737	73.663	28	11.6	NA
Quercus ilex	35.747	73.674	28	4.7	NA
Quercus ilex	35.747	73.674	28	4.8	NA
Quercus ilex	35.767	73.367	28	9.5	NA
Quercus ilex	35.383	73.807	28.1	5.5	NA
Quercus ilex	35.752	73.668	28.2	7	NA
Quercus ilex	35.636	73.461	28.3	3.9	NA
Quercus ilex	35.713	73.398	28.3	5	NA
Quercus ilex	35.737	73.673	28.3	6.1	NA
Quercus ilex	35.747	73.674	28.3	11.7	NA
Fagus sylvatica	49.449	11.477	28.3	24.6	3.1
Quercus ilex	35.726	73.648	28.5	18.6	NA
Quercus ilex	35.634	73.46	28.6	5.6	NA
Quercus ilex	35.641	73.459	28.6	4.1	NA
Quercus ilex	35.642	73.454	28.6	5.8	NA
Quercus ilex	35.747	73.674	28.6	4.5	NA
Quercus ilex	35.747	73.674	28.6	6.8	NA
Fagus sylvatica	49.507	11.503	28.7	11.2	2.4
Fagus sylvatica	49.45	11.479	28.8	25.8	2.6
Quercus ilex	35.726	73.648	28.9	19.8	NA
Fagus sylvatica	49.507	11.503	28.9	18	3.1
Quercus ilex	35.373	73.808	29	5	NA
Quercus ilex	35.517	74.306	29	6	NA
Quercus ilex	35.611	73.445	29	7	NA
Quercus ilex	35.615	73.451	29	5.5	NA
Quercus ilex	35.615	73.451	29	10	NA
Quercus ilex	35.615	73.451	29	7	NA
Quercus ilex	35.615	73.451	29	7	NA
Quercus ilex	35.63	73.468	29	5.3	NA
Quercus ilex	35.641	73.459	29	5.2	NA
Quercus ilex	35.641	73.459	29	4.5	NA
Quercus ilex	35.643	73.457	29	6.2	NA
Quercus ilex	35.651	73.536	29	17.4	NA
Quercus ilex	35.651	73.536	29	10.9	NA
Quercus ilex	35.667	73.642	29	5.2	NA
Quercus ilex	35.669	73.652	29	12	NA
Quercus ilex	35.722	73.399	29	6.5	NA
Quercus ilex	35.725	73.398	29	7.2	NA
Quercus ilex	35.726	73.648	29	14.7	NA
Quercus ilex	35.727	73.628	29	5.3	NA
Quercus ilex	35.728	73.658	29	12	NA
Quercus ilex	35.733	73.626	29	5.2	NA
Quercus ilex	35.734	73.665	29	9	NA
Quercus ilex	35.737	73.663	29	12.1	NA
Quercus ilex	35.763	73.414	29	5.1	NA
Quercus ilex	35.403	73.768	29.1	9	NA
Quercus ilex	35.642	73.991	29.1	7	NA
Quercus ilex	35.726	73.648	29.2	12.2	NA
Quercus ilex	35.708	73.405	29.3	6.1	NA
Quercus ilex	35.726	73.648	29.4	19.3	NA
Fagus sylvatica	49.45	11.498	29.5	23.3	3.85
Quercus ilex	35.753	73.677	29.8	6	NA
Quercus ilex	35.37	73.814	29.9	5.5	NA
Quercus ilex	35.708	73.405	29.9	6.1	NA
Quercus ilex	35.71	73.402	29.9	6.5	NA
Quercus ilex	35.383	73.807	30	4	NA
Quercus ilex	35.385	73.803	30	9	NA
Quercus ilex	35.605	73.439	30	9.4	NA
Quercus ilex	35.608	73.42	30	6.5	NA
Quercus ilex	35.61	73.437	30	12.5	NA
Quercus ilex	35.61	73.437	30	13	NA
Quercus ilex	35.615	73.451	30	8	NA
Quercus ilex	35.615	73.451	30	9	NA
Quercus ilex	35.651	73.536	30	5.5	NA
Quercus ilex	35.651	73.536	30	6.5	NA
Quercus ilex	35.654	73.534	30	10	NA
Quercus ilex	35.667	73.642	30	5.5	NA
Quercus ilex	35.667	73.642	30	5.6	NA
Quercus ilex	35.725	73.398	30	4.3	NA
Quercus ilex	35.727	73.382	30	4	NA
Quercus ilex	35.727	73.628	30	5.5	NA
Quercus ilex	35.727	73.628	30	6.2	NA
Quercus ilex	35.729	73.632	30	6.6	NA
Quercus ilex	35.729	73.632	30	5.5	NA
Quercus ilex	35.729	73.632	30	10	NA
Quercus ilex	35.733	73.626	30	4.5	NA
Quercus ilex	35.734	73.665	30	12	NA
Quercus ilex	35.737	73.663	30	7.3	NA
Quercus ilex	35.737	73.663	30	9.3	NA
Quercus ilex	35.737	73.663	30	10	NA
Quercus ilex	35.737	73.663	30	10.8	NA
Quercus ilex	35.737	73.663	30	9	NA
Quercus ilex	35.752	73.668	30	6	NA
Quercus ilex	35.641	73.459	30.2	4.8	NA
Quercus ilex	35.721	73.605	30.2	6.7	NA
Quercus ilex	35.747	73.674	30.2	9.4	NA
Quercus ilex	35.747	73.674	30.2	5.9	NA
Quercus ilex	35.753	73.677	30.5	7.8	NA
Fagus sylvatica	49.45	11.498	30.5	29.2	3.65
Quercus ilex	35.641	73.459	30.6	4.3	NA
Quercus ilex	35.708	73.405	30.6	6.5	NA
Quercus ilex	35.634	73.463	30.9	4.1	NA
Quercus ilex	35.747	73.674	30.9	7.8	NA
Fagus sylvatica	49.515	11.482	30.9	20.9	3.7
Quercus ilex	35.385	73.803	31	5.5	NA
Quercus ilex	35.517	74.306	31	7	NA
Quercus ilex	35.61	73.44	31	9	NA
Quercus ilex	35.651	73.536	31	9	NA
Quercus ilex	35.651	73.536	31	12.5	NA
Quercus ilex	35.667	73.642	31	9.1	NA
Quercus ilex	35.669	73.652	31	4.5	NA
Quercus ilex	35.727	73.628	31	5.2	NA
Quercus ilex	35.728	73.658	31	13.8	NA
Quercus ilex	35.733	73.626	31	6.2	NA
Quercus ilex	35.734	73.665	31	11.9	NA
Quercus ilex	35.721	73.605	31.1	2.5	NA
Quercus ilex	35.726	73.648	31.2	15.4	NA
Quercus ilex	35.753	73.677	31.4	7	NA
Fagus sylvatica	49.507	11.503	31.5	12.8	3.5
Fagus sylvatica	49.45	11.479	31.6	33	3.15
Quercus ilex	35.634	73.463	31.8	4.5	NA
Quercus ilex	35.708	73.405	31.8	5.2	NA
Quercus ilex	35.607	73.43	32	8	NA
Quercus ilex	35.608	73.42	32	6	NA
Quercus ilex	35.608	73.432	32	5.5	NA
Quercus ilex	35.615	73.451	32	7	NA
Quercus ilex	35.615	73.451	32	8	NA
Quercus ilex	35.642	73.991	32	5	NA
Quercus ilex	35.642	73.991	32	7	NA
Quercus ilex	35.642	73.991	32	7	NA
Quercus ilex	35.651	73.536	32	12.4	NA
Quercus ilex	35.654	73.534	32	14	NA
Quercus ilex	35.667	73.642	32	7.5	NA
Quercus ilex	35.667	73.642	32	11.1	NA
Quercus ilex	35.722	73.399	32	8.5	NA
Quercus ilex	35.728	73.658	32	8.4	NA
Quercus ilex	35.733	73.626	32	4.5	NA
Quercus ilex	35.734	73.665	32	10	NA
Quercus ilex	35.734	73.665	32	12	NA
Quercus ilex	35.734	73.665	32	9.5	NA
Quercus ilex	35.737	73.663	32	10.5	NA
Quercus ilex	35.737	73.663	32	9.6	NA
Quercus ilex	35.753	73.677	32	8.7	NA
Quercus ilex	35.726	73.648	32.2	23	NA
Quercus ilex	35.71	73.402	32.5	5.9	NA
Quercus ilex	35.742	73.621	32.5	6.8	NA
Quercus ilex	35.726	73.648	32.7	19.3	NA
Fagus sylvatica	49.497	11.516	32.7	31.5	2.75
Quercus ilex	35.308	74.071	33	7	NA
Quercus ilex	35.651	73.536	33	10.1	NA
Quercus ilex	35.651	73.536	33	9.1	NA
Quercus ilex	35.654	73.534	33	15	NA
Quercus ilex	35.667	73.642	33	6.5	NA
Quercus ilex	35.667	73.642	33	8	NA
Quercus ilex	35.728	73.624	33	6.5	NA
Quercus ilex	35.728	73.658	33	14	NA
Quercus ilex	35.728	73.658	33	10	NA
Quercus ilex	35.728	73.658	33	14.3	NA
Quercus ilex	35.734	73.665	33	10	NA
Quercus ilex	35.737	73.663	33	10	NA
Fagus sylvatica	49.45	11.479	33	31.8	3.8
Quercus ilex	35.37	73.814	33.1	6.2	NA
Quercus ilex	35.742	73.621	33.1	6.6	NA
Quercus ilex	35.726	73.648	33.3	12	NA
Quercus ilex	35.747	73.674	33.4	4.5	NA
Fagus sylvatica	49.497	11.516	33.4	29.5	3.45
Quercus ilex	35.726	73.648	33.5	17.6	NA
Quercus ilex	35.729	73.632	33.5	10	NA
Quercus ilex	35.71	73.402	33.7	4.5	NA
Quercus ilex	35.737	73.673	33.7	9.5	NA
Fagus sylvatica	49.45	11.479	33.7	29.8	3.05
Fagus sylvatica	49.45	11.479	33.7	33.1	4.3
Fagus sylvatica	49.576	11.413	33.7	NA	5.95
Fagus sylvatica	49.497	11.516	33.9	29.3	3.15
Quercus ilex	35.605	73.439	34	16.2	NA
Quercus ilex	35.61	73.437	34	11	NA
Quercus ilex	35.615	73.451	34	7	NA
Quercus ilex	35.646	73.98	34	5.9	NA
Quercus ilex	35.651	73.536	34	15.8	NA
Quercus ilex	35.651	73.536	34	13.5	NA
Quercus ilex	35.654	73.534	34	12	NA
Quercus ilex	35.667	73.642	34	8.3	NA
Quercus ilex	35.718	73.642	34	5.2	NA
Quercus ilex	35.722	73.399	34	4	NA
Quercus ilex	35.728	73.624	34	5.8	NA
Quercus ilex	35.728	73.658	34	9.8	NA
Quercus ilex	35.728	73.658	34	16	NA
Quercus ilex	35.733	73.626	34	4.8	NA
Quercus ilex	35.733	73.626	34	4.8	NA
Quercus ilex	35.734	73.665	34	15	NA
Quercus ilex	35.747	73.674	34.1	11.5	NA
Fagus sylvatica	49.45	11.498	34.2	28.1	3.5
Fagus sylvatica	49.45	11.479	34.3	33.3	4.25
Fagus sylvatica	49.45	11.479	34.4	33.5	2.3
Quercus ilex	35.609	73.423	34.5	7	NA
Fagus sylvatica	49.507	11.503	34.6	9.7	3.35
Fagus sylvatica	49.45	11.498	34.9	28.7	5.2
Quercus ilex	35.608	73.432	35	5	NA
Quercus ilex	35.615	73.451	35	6.5	NA
Quercus ilex	35.615	73.451	35	6.5	NA
Quercus ilex	35.615	73.451	35	18	NA
Quercus ilex	35.636	73.461	35	4.2	NA
Quercus ilex	35.641	73.459	35	8.5	NA
Quercus ilex	35.642	73.454	35	5.5	NA
Quercus ilex	35.643	73.457	35	5.1	NA
Quercus ilex	35.651	73.536	35	11.1	NA
Quercus ilex	35.654	73.534	35	14	NA
Quercus ilex	35.667	73.642	35	10.1	NA
Quercus ilex	35.669	73.652	35	9	NA
Quercus ilex	35.728	73.658	35	19	NA
Quercus ilex	35.729	73.632	35	5.7	NA
Quercus ilex	35.729	73.632	35	9.5	NA
Quercus ilex	35.737	73.663	35	10.6	NA
Quercus ilex	35.747	73.674	35	10.3	NA
Quercus ilex	35.767	73.367	35	7.5	NA
Quercus ilex	35.767	73.367	35	9.5	NA
Fagus sylvatica	49.507	11.503	35.2	20.8	3.4
Quercus ilex	35.747	73.674	35.3	7.3	NA
Fagus sylvatica	49.45	11.498	35.3	28.6	2.45
Fagus sylvatica	49.45	11.498	35.5	28.7	2.55
